Taxon_name,Status,MinAge,MaxAge,Site
Cynelos_helbingi,Extinct,17.2,19.5,21220
Cynelos_schlosseri,Extinct,17.2,19.5,21220
Ictiocyon_socialis,Extinct,17.2,19.5,21220
Pseudocyon_sansaniensis,Extinct,17.2,19.5,21220
Styriofelis_turnauensis,Extinct,17.2,19.5,21220
Magerictis_imperialensis,Extinct,14.2,16.4,26696
Amphicyon_major,Extinct,14.2,16.4,26696
Parailurus_anglicus,Extinct,3.55,5.0,20264
Parailurus_anglicus,Extinct,3.55,5.0,20350
Parailurus_anglicus,Extinct,2.5,3.55,20351
Parailurus_hungaricus,Extinct,2.5,3.55,20351
Megantereon_indet.,Extinct,2.5,3.55,20351
Parailurus_anglicus,Extinct,3.55,5.0,24306
Canis_indet.,Extinct,3.55,5.0,24306
Lynx_indet.,Extinct,3.55,5.0,24306
Parailurus_baikalicus,Extinct,3.025,3.55,20757
Eucyon_minor,Extinct,3.025,3.55,20757
Nyctereutes_indet.,Extinct,3.025,3.55,20757
Homotherium_crenatidens,Extinct,3.025,3.55,20757
Lynx_issiodorensis,Extinct,3.025,3.55,20757
Parailurus_hungaricus,Extinct,2.5,3.55,20386
Parailurus_indet.,Extinct,2.5,3.55,27940
Homotherium_crenatidens,Extinct,2.5,3.55,27940
Protursus_simpsoni,Extinct,9.721,9.786,20020
Agnotherium_antiquum,Extinct,9.721,9.786,20020
Amphicyon_major,Extinct,9.721,9.786,20020
Pseudarctos_indet.,Extinct,9.721,9.786,20020
Thaumastocyon_dirus,Extinct,9.721,9.786,20020
Albanosmilus_jourdani,Extinct,9.721,9.786,20020
Machairodus_aphanistus,Extinct,9.721,9.786,20020
Simocyon_batalleri,Extinct,9.9,11.2,20491
Simocyon_batalleri,Extinct,8.9,9.9,24833
Magericyon_anceps,Extinct,8.9,9.9,24833
Machairodus_aphanistus,Extinct,8.9,9.9,24833
Pristifelis_attica,Extinct,8.9,9.9,24833
Promegantereon_ogygia,Extinct,8.9,9.9,24833
Styriofelis_vallesiensis,Extinct,8.9,9.9,24833
Simocyon_diaphorus,Extinct,9.9,16.4,20019
Agnotherium_antiquum,Extinct,9.9,16.4,20019
Amphicyon_major,Extinct,9.9,16.4,20019
Machairodus_aphanistus,Extinct,9.9,16.4,20019
Promegantereon_ogygia,Extinct,9.9,16.4,20019
Simocyon_hungaricus,Extinct,7.6,8.9,20450
Machairodus_aphanistus,Extinct,7.6,8.9,20450
Adcrocuta_eximia,Extinct,7.6,8.9,20450
Simocyon_indet.,Extinct,8.0266666666667,9.88,20136
Simocyon_indet.,Extinct,7.6,8.9,20265
Felis_attica,Extinct,7.6,8.9,20265
Machairodus_aphanistus,Extinct,7.6,8.9,20265
Paramachaerodus_orientalis,Extinct,7.6,8.9,20265
Promegantereon_ogygia,Extinct,7.6,8.9,20265
Adcrocuta_eximia,Extinct,7.6,8.9,20265
Simocyon_indet.,Extinct,7.1,7.6,21011
Amphimachairodus_giganteus,Extinct,7.1,7.6,21011
Paramachaerodus_orientalis,Extinct,7.1,7.6,21011
Simocyon_indet.,Extinct,5.332999999999999,7.246,24258
Eucyon_intrepidus,Extinct,5.332999999999999,7.246,24258
Leptailurus_indet.,Extinct,5.332999999999999,7.246,24258
Helogale_indet.,Extinct,5.332999999999999,7.246,24258
Herpestes_indet.,Extinct,5.332999999999999,7.246,24258
Ichneumia_albicauda,Extant,5.332999999999999,7.246,24258
Simocyon_indet.,Extinct,6.04,6.108,27116
Bonisicyon_illacabo,Extinct,6.04,6.108,27116
Eucyon_intrepidus,Extinct,6.04,6.108,27116
Leptailurus_indet.,Extinct,6.04,6.108,27116
Lokotunjailurus_emageritus,Extinct,6.04,6.108,27116
Metailurus_major,Extinct,6.04,6.108,27116
Helogale_indet.,Extinct,6.04,6.108,27116
Herpestes_indet.,Extinct,6.04,6.108,27116
Ichneumia_albicauda,Extant,6.04,6.108,27116
Simocyon_indet.,Extinct,8.9,9.9,28701
Machairodus_aphanistus,Extinct,8.9,9.9,28701
Promegantereon_ogygia,Extinct,8.9,9.9,28701
Simocyon_primigenius,Extinct,7.1,7.6,20025
Amphimachairodus_giganteus,Extinct,7.1,7.6,20025
Felis_attica,Extinct,7.1,7.6,20025
Metailurus_major,Extinct,7.1,7.6,20025
Metailurus_parvulus,Extinct,7.1,7.6,20025
Paramachaerodus_orientalis,Extinct,7.1,7.6,20025
Adcrocuta_eximia,Extinct,7.1,7.6,20025
Simocyon_primigenius,Extinct,7.1,7.6,20198
Amphimachairodus_giganteus,Extinct,7.1,7.6,20198
Metailurus_major,Extinct,7.1,7.6,20198
Metailurus_parvulus,Extinct,7.1,7.6,20198
Adcrocuta_eximia,Extinct,7.1,7.6,20198
Simocyon_primigenius,Extinct,7.1,7.6,20291
Paramachaerodus_orientalis,Extinct,7.1,7.6,20291
Adcrocuta_eximia,Extinct,7.1,7.6,20291
Simocyon_primigenius,Extinct,7.1,9.9,20304
Paramachaerodus_orientalis,Extinct,7.1,9.9,20304
Adcrocuta_eximia,Extinct,7.1,9.9,20304
Simocyon_primigenius,Extinct,7.1,7.6,21412
Eucyon_cipio,Extinct,7.1,7.6,21412
Amphimachairodus_giganteus,Extinct,7.1,7.6,21412
Machairodus_indet.,Extinct,7.1,7.6,21412
Metailurus_major,Extinct,7.1,7.6,21412
Paramachaerodus_orientalis,Extinct,7.1,7.6,21412
Simocyon_primigenius,Extinct,6.9365,7.14,24517
Machairodus_indet.,Extinct,6.9365,7.14,24517
Simocyon_primigenius,Extinct,6.9365,7.14,24518
Simocyon_primigenius,Extinct,7.6,8.9,24922
Amphimachairodus_palanderi,Extinct,7.6,8.9,24922
Felis_indet.,Extinct,7.6,8.9,24922
Machairodus_indet.,Extinct,7.6,8.9,24922
Metailurus_parvulus,Extinct,7.6,8.9,24922
Simocyon_primigenius,Extinct,5.3,8.9,24925
Amphimachairodus_palanderi,Extinct,5.3,8.9,24925
Felis_indet.,Extinct,5.3,8.9,24925
Metailurus_major,Extinct,5.3,8.9,24925
Pseudaelurus_minor,Extinct,5.3,8.9,24925
Simocyon_sp.,Extinct,8.9,9.9,20074
Machairodus_aphanistus,Extinct,8.9,9.9,20074
Metailurus_parvulus,Extinct,8.9,9.9,20074
Amphicynodon_indet.,Extinct,28.82,32.63,22892
Amphicyon_indet.,Extinct,28.82,32.63,22892
Amphicynodon_leptorhynchus,Extinct,32.63,33.77,27904
Amphicynodon_leptorhynchus,Extinct,32.63,33.77,27905
Amphicynodon_leptorhynchus,Extinct,32.63,33.77,27906
Amphicynodon_leptorhynchus,Extinct,30.83,32.63,29034
Amphicynodon_teilhardi,Extinct,27.82,33.9,26776
Amphicynodon_typicus,Extinct,29.97,30.83,29011
Amphicynodon_typicus,Extinct,30.83,32.63,29035
Adilophontes_brackykolos,Extinct,18.5,19.09,10313
Daphoenodon_falkenbachi,Extinct,18.5,19.09,10313
Daphoenodon_skinner,Extinct,18.5,19.09,10313
Daphoenodon_superbus,Extinct,18.5,19.09,10313
Temnocyon_indet.,Extinct,18.5,19.09,10313
Cormocyon_haydeni,Extinct,18.5,19.09,10313
Cynarctoides_acridens,Extinct,18.5,19.09,10313
Cynarctoides_luskensis,Extinct,18.5,19.09,10313
Desmocyon_thomsoni,Extinct,18.5,19.09,10313
Osbornodon_brachypus,Extinct,18.5,19.09,10313
Paraenhydrocyon_robustus,Extinct,18.5,19.09,10313
Paraenhydrocyon_wallovianus,Extinct,18.5,19.09,10313
Phlaocyon_minor,Extinct,18.5,19.09,10313
Phlaocyon_multicuspis,Extinct,18.5,19.09,10313
Afrocyon_buroletti,Extinct,13.82,20.44,23227
Syrtosmilus_syrtensis,Extinct,13.82,20.44,23227
Metailurus_indet.,Extinct,13.82,20.44,23227
Afrocyon_indet.,Extinct,11.63,13.82,24924
Machairodus_indet.,Extinct,11.63,13.82,24924
Agnotherium_antiquum,Extinct,9.9,11.2,20092
Agnotherium_antiquum,Extinct,12.85,14.2,20143
Agnotherium_antiquum,Extinct,11.2,12.85,20144
Agnotherium_antiquum,Extinct,9.9,11.2,20434
Machairodus_aphanistus,Extinct,9.9,11.2,20434
Agnotherium_antiquum,Extinct,10.341333333333333,11.056,21533
Agnotherium_grivense,Extinct,14.2,16.4,20005
Amphicyon_giganteus,Extinct,14.2,16.4,20005
Cynelos_helbingi,Extinct,14.2,16.4,20005
Pseudocyon_sansaniensis,Extinct,14.2,16.4,20005
Ysengrinia_depereti,Extinct,14.2,16.4,20005
Prosansanosmilus_peregrinus,Extinct,14.2,16.4,20005
Pseudaelurus_romieviensis,Extinct,14.2,16.4,20005
Styriofelis_lorteti,Extinct,14.2,16.4,20005
Styriofelis_turnauensis,Extinct,14.2,16.4,20005
Agnotherium_grivense,Extinct,11.2,14.2,20106
Amphicyon_major,Extinct,11.2,14.2,20106
Pseudarctos_bavaricus,Extinct,11.2,14.2,20106
Sansanosmilus_palmidens,Extinct,11.2,14.2,20106
Styriofelis_turnauensis,Extinct,11.2,14.2,20106
Agnotherium_grivense,Extinct,12.85,14.2,20407
Haplocyonoides_serbiae,Extinct,12.85,14.2,20407
Agnotherium_grivense,Extinct,11.2,12.85,21407
Styriofelis_lorteti,Extinct,11.2,12.85,21407
Styriofelis_turnauensis,Extinct,11.2,12.85,21407
Agnotherium_grivense,Extinct,14.2,16.4,21465
Pseudarctos_bavaricus,Extinct,14.2,16.4,21465
Pseudocyon_sansaniensis,Extinct,14.2,16.4,21465
Thaumastocyon_bourgeoisi,Extinct,14.2,16.4,21465
Pseudaelurus_romieviensis,Extinct,14.2,16.4,21465
Styriofelis_lorteti,Extinct,14.2,16.4,21465
Styriofelis_turnauensis,Extinct,14.2,16.4,21465
Agnotherium_grivense,Extinct,14.2,16.4,27283
Amphicyon_giganteus,Extinct,14.2,16.4,27283
Pseudocyon_sansaniensis,Extinct,14.2,16.4,27283
Agnotherium_grivense,Extinct,14.2,16.4,27291
Amphicyon_giganteus,Extinct,14.2,16.4,27291
Pseudarctos_bavaricus,Extinct,14.2,16.4,27291
Pseudocyon_sansaniensis,Extinct,14.2,16.4,27291
Pseudaelurus_romieviensis,Extinct,14.2,16.4,27291
Styriofelis_lorteti,Extinct,14.2,16.4,27291
Styriofelis_turnauensis,Extinct,14.2,16.4,27291
Agnotherium_grivense,Extinct,11.2,12.85,27303
Amphicyon_major,Extinct,11.2,12.85,27303
Pseudaelurus_quadridentatus,Extinct,11.2,12.85,27303
Styriofelis_turnauensis,Extinct,11.2,12.85,27303
Agnotherium_kiptalami,Extinct,13.82,15.97,24375
Agnotherium_kiptalami,Extinct,11.63,13.82,26863
Aktaucyon_brachifacialis,Extinct,14.2,17.2,21652
Amphicyon_astrei,Extinct,21.7,23.0,20869
Cynelos_crassidens,Extinct,21.7,23.0,20869
Haplocyon_crucians,Extinct,21.7,23.0,20869
Haplocyon_elegans,Extinct,21.7,23.0,20869
Ysengrinia_tolosana,Extinct,21.7,23.0,20869
Amphicyon_bohemicus,Extinct,17.2,19.5,21304
Amphicyon_giganteus,Extinct,17.2,19.5,21304
Amphicyon_major,Extinct,17.2,19.5,21304
Cynelos_helbingi,Extinct,17.2,19.5,21304
Cynelos_schlosseri,Extinct,17.2,19.5,21304
Amphicyon_bohemicus,Extinct,17.2,19.5,27417
Amphicyon_bohemicus,Extinct,17.2,19.5,27426
Amphicyon_lathanicus,Extinct,17.2,19.5,27426
Cynelos_helbingi,Extinct,17.2,19.5,27426
Cynelos_schlosseri,Extinct,17.2,19.5,27426
Haplocyonoides_mordax,Extinct,17.2,19.5,27426
Amphicyon_confucianus,Extinct,15.2,17.0,20623
Amphicyon_cooperi,Extinct,17.2,19.5,21667
Amphicyon_cooperi,Extinct,16.4,17.2,21669
Amphicyon_giganteus,Extinct,16.4,17.2,21669
Amphicyon_frendens,Extinct,15.97,17.34,10437
Cynelos_idoneus,Extinct,15.97,17.34,10437
Pliocyon_indet.,Extinct,15.97,17.34,10437
Cynarctoides_acridens,Extinct,15.97,17.34,10437
Osbornodon_fricki,Extinct,15.97,17.34,10437
Protomarctus_optatus,Extinct,15.97,17.34,10437
Pseudailurus_skinneri,Extinct,15.97,17.34,10437
Pseudailurus_validus,Extinct,15.97,17.34,10437
Amphicyon_frendens,Extinct,15.97,17.34,10438
Cynelos_idoneus,Extinct,15.97,17.34,10438
Pliocyon_indet.,Extinct,15.97,17.34,10438
Cynarctoides_acridens,Extinct,15.97,17.34,10438
Microtomarctus_conferta,Extinct,15.97,17.34,10438
Osbornodon_fricki,Extinct,15.97,17.34,10438
Protomarctus_optatus,Extinct,15.97,17.34,10438
Pseudailurus_skinneri,Extinct,15.97,17.34,10438
Pseudailurus_validus,Extinct,15.97,17.34,10438
Amphicyon_galushai,Extinct,17.34,18.5,10365
Amphicyon_galushai,Extinct,17.34,18.5,10914
Borocyon_robustum,Extinct,17.34,18.5,10914
Desmocyon_thomsoni,Extinct,17.34,18.5,10914
Amphicyon_giganteus,Extinct,16.4,17.2,20006
Cynelos_schlosseri,Extinct,16.4,17.2,20006
Ictiocyon_socialis,Extinct,16.4,17.2,20006
Pseudocyon_sansaniensis,Extinct,16.4,17.2,20006
Prosansanosmilus_peregrinus,Extinct,16.4,17.2,20006
Styriofelis_lorteti,Extinct,16.4,17.2,20006
Styriofelis_turnauensis,Extinct,16.4,17.2,20006
Amphicyon_giganteus,Extinct,16.4,17.2,20007
Cynelos_schlosseri,Extinct,16.4,17.2,20007
Pseudocyon_sansaniensis,Extinct,16.4,17.2,20007
Prosansanosmilus_peregrinus,Extinct,16.4,17.2,20007
Pseudaelurus_romieviensis,Extinct,16.4,17.2,20007
Styriofelis_lorteti,Extinct,16.4,17.2,20007
Styriofelis_turnauensis,Extinct,16.4,17.2,20007
Amphicyon_giganteus,Extinct,16.4,17.2,20008
Amphicyon_major,Extinct,16.4,17.2,20008
Pseudocyon_sansaniensis,Extinct,16.4,17.2,20008
Pseudaelurus_romieviensis,Extinct,16.4,17.2,20008
Styriofelis_turnauensis,Extinct,16.4,17.2,20008
Amphicyon_giganteus,Extinct,14.2,16.4,20010
Pseudocyon_steinheimensis,Extinct,14.2,16.4,20010
Thaumastocyon_bourgeoisi,Extinct,14.2,16.4,20010
Pseudaelurus_romieviensis,Extinct,14.2,16.4,20010
Styriofelis_turnauensis,Extinct,14.2,16.4,20010
Amphicyon_giganteus,Extinct,16.4,17.2,20016
Prosansanosmilus_peregrinus,Extinct,16.4,17.2,20016
Pseudaelurus_romieviensis,Extinct,16.4,17.2,20016
Amphicyon_giganteus,Extinct,12.85,14.2,20041
Albanosmilus_jourdani,Extinct,12.85,14.2,20041
Pseudaelurus_quadridentatus,Extinct,12.85,14.2,20041
Styriofelis_lorteti,Extinct,12.85,14.2,20041
Amphicyon_giganteus,Extinct,16.4,17.2,20069
Amphicyon_giganteus,Extinct,16.4,17.2,20075
Pseudaelurus_romieviensis,Extinct,16.4,17.2,20075
Amphicyon_giganteus,Extinct,16.4,17.2,20077
Afrosmilus_hispanicus,Extinct,16.4,17.2,20077
Prosansanosmilus_peregrinus,Extinct,16.4,17.2,20077
Styriofelis_turnauensis,Extinct,16.4,17.2,20077
Amphicyon_giganteus,Extinct,14.2,16.4,20235
Amphicyon_giganteus,Extinct,19.5,21.7,21235
Haplocyonoides_mordax,Extinct,19.5,21.7,21235
Ysengrinia_indet.,Extinct,19.5,21.7,21235
Styriofelis_turnauensis,Extinct,19.5,21.7,21235
Herpestes_aurelianensis,Extinct,19.5,21.7,21235
Amphicyon_giganteus,Extinct,12.85,14.2,21243
Pseudaelurus_quadridentatus,Extinct,12.85,14.2,21243
Styriofelis_lorteti,Extinct,12.85,14.2,21243
Amphicyon_giganteus,Extinct,14.2,16.4,21303
Amphicyon_giganteus,Extinct,16.4,17.2,21473
Styriofelis_lorteti,Extinct,16.4,17.2,21473
Amphicyon_giganteus,Extinct,17.2,19.5,21542
Amphicyon_major,Extinct,17.2,19.5,21542
Cynelos_helbingi,Extinct,17.2,19.5,21542
Cynelos_schlosseri,Extinct,17.2,19.5,21542
Pseudocyon_steinheimensis,Extinct,17.2,19.5,21542
Amphicyon_giganteus,Extinct,18.35,19.5,21595
Cynelos_lemanensis,Extinct,18.35,19.5,21595
Cynelos_rugosidens,Extinct,18.35,19.5,21595
Haplocyonoides_mordax,Extinct,18.35,19.5,21595
Styriofelis_turnauensis,Extinct,18.35,19.5,21595
Amphicyon_giganteus,Extinct,14.2,16.4,22343
Amphicyon_giganteus,Extinct,14.2,16.4,22345
Ysengrinia_ginsburgi,Extinct,14.2,16.4,22345
Diamantofelis_ferox,Extinct,14.2,16.4,22345
Namafelis_minor,Extinct,14.2,16.4,22345
Amphicyon_giganteus,Extinct,14.2,16.4,23066
Pseudarctos_bavaricus,Extinct,14.2,16.4,23066
Styriofelis_turnauensis,Extinct,14.2,16.4,23066
Amphicyon_giganteus,Extinct,20.44,23.03,24048
Amphicyon_giganteus,Extinct,19.5,21.7,27151
Amphicyon_giganteus,Extinct,12.85,14.2,27275
Amphicyon_giganteus,Extinct,14.2,16.4,27279
Pseudarctos_bavaricus,Extinct,14.2,16.4,27279
Pseudocyon_sansaniensis,Extinct,14.2,16.4,27279
Styriofelis_lorteti,Extinct,14.2,16.4,27279
Styriofelis_turnauensis,Extinct,14.2,16.4,27279
Amphicyon_giganteus,Extinct,14.2,16.4,27280
Amphicyon_giganteus,Extinct,14.2,16.4,27287
Pseudarctos_bavaricus,Extinct,14.2,16.4,27287
Pseudocyon_sansaniensis,Extinct,14.2,16.4,27287
Amphicyon_giganteus,Extinct,14.2,16.4,27290
Pseudarctos_bavaricus,Extinct,14.2,16.4,27290
Pseudocyon_sansaniensis,Extinct,14.2,16.4,27290
Pseudaelurus_romieviensis,Extinct,14.2,16.4,27290
Styriofelis_lorteti,Extinct,14.2,16.4,27290
Styriofelis_turnauensis,Extinct,14.2,16.4,27290
Amphicyon_giganteus,Extinct,14.2,16.4,27293
Pseudaelurus_romieviensis,Extinct,14.2,16.4,27293
Amphicyon_giganteus,Extinct,13.75,14.933333333333332,28712
Amphicyon_indet.,Extinct,14.2,16.4,20145
Styriofelis_turnauensis,Extinct,14.2,16.4,20145
Amphicyon_indet.,Extinct,12.85,14.2,20273
Amphicyon_indet.,Extinct,11.2,14.2,20284
Pseudarctos_bavaricus,Extinct,11.2,14.2,20284
Styriofelis_lorteti,Extinct,11.2,14.2,20284
Styriofelis_turnauensis,Extinct,11.2,14.2,20284
Amphicyon_indet.,Extinct,11.457333333333,12.090666666667,20427
Pseudaelurus_quadridentatus,Extinct,11.457333333333,12.090666666667,20427
Amphicyon_indet.,Extinct,2.58,5.332999999999999,21196
Lynx_indet.,Extinct,2.58,5.332999999999999,21196
Amphicyon_indet.,Extinct,15.935,16.225,21224
Amphicyon_olisiponensis,Extinct,15.935,16.225,21224
Pseudaelurus_romieviensis,Extinct,15.935,16.225,21224
Amphicyon_indet.,Extinct,11.2,12.85,21327
Amphicyon_indet.,Extinct,11.2,14.2,23594
Amphicyon_indet.,Extinct,5.3,7.1,23667
Vulpes_riffautae,Extinct,5.3,7.1,23667
Amphimachairodus_kabir,Extinct,5.3,7.1,23667
Dinofelis_indet.,Extinct,5.3,7.1,23667
Felis_indet.,Extinct,5.3,7.1,23667
Galerella_sanguinea,Extant,5.3,7.1,23667
Herpestes_indet.,Extinct,5.3,7.1,23667
Amphicyon_indet.,Extinct,15.97,20.44,23880
Cynelos_euryodon,Extinct,15.97,20.44,23880
Amphicyon_indet.,Extinct,11.232000000000001,17.131,24056
Amphicyon_indet.,Extinct,14.2,16.4,24327
Pseudaelurus_indet.,Extinct,14.2,16.4,24327
Amphicyon_indet.,Extinct,5.3,7.2,24472
Amphicyon_indet.,Extinct,6.9365,7.14,24520
Amphimachairodus_palanderi,Extinct,6.9365,7.14,24520
Felis_indet.,Extinct,6.9365,7.14,24520
Metailurus_parvulus,Extinct,6.9365,7.14,24520
Paramachaerodus_indet.,Extinct,6.9365,7.14,24520
Amphicyon_indet.,Extinct,16.4,17.2,24524
Amphicyon_indet.,Extinct,5.3,11.2,24912
Amphicyon_indet.,Extinct,11.63,13.82,26570
Vishnufelis_indet.,Extinct,11.63,13.82,26570
